City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1244,Yanam,IN,16.7333,82.2167,79.2,94,100,4.5,moderate rain
1245,Bull Savanna,JM,17.8868,-77.5902,76.42,83,2,2.66,clear sky
1246,Ojinaga,MX,29.5667,-104.4167,70.57,94,90,4.61,overcast clouds
1247,Lyubinskiy,RU,55.1542,72.6925,40.68,52,83,18.23,broken clouds
1248,Chiredzi,ZW,-21.05,31.6667,82.81,35,0,6.38,clear sky
1249,Weymouth,US,42.2209,-70.9398,59.72,82,1,1.99,clear sky
1250,Ginir,ET,7.1333,40.7,67.84,56,95,6.67,light rain
1251,Mataram,ID,-8.5833,116.1167,86.81,66,66,11.77,broken clouds
1252,Nova Esperanca,BR,4.438,-61.1151,69.15,87,12,3.2,few clouds
1253,Kanungu,UG,-0.9575,29.7897,72.41,64,41,2.28,light rain
1254,Moose Factory,CA,51.2585,-80.6094,44.6,100,90,5.75,overcast clouds
1255,Hoi An,VN,15.8794,108.335,91.36,73,7,7.54,clear sky
1256,Mao,ES,39.8885,4.2658,66.76,88,0,3.44,clear sky
1257,Tahoua,NE,14.8888,5.2692,75.18,57,0,4.61,clear sky
1258,Aljezur,PT,37.3191,-8.8033,62.08,92,100,7.18,overcast clouds
1259,Jalgaon,IN,21.0167,75.5667,84.4,73,100,2.75,overcast clouds
1260,Amapa,BR,1.0,-52.0,69.33,98,6,1.43,clear sky
1261,Potrerillos Abajo,PA,8.65,-82.4833,73.24,80,100,3.15,overcast clouds
1262,Dom Pedrito,BR,-30.9828,-54.6731,55.58,96,0,4.74,clear sky
1263,Farafangana,MG,-22.8167,47.8333,74.52,70,45,11.43,light rain
1264,Arkhipo-Osipovka,RU,44.37,38.52,66.31,66,10,4.23,clear sky
1265,Troitsko-Pechorsk,RU,62.7084,56.1964,41.77,58,69,9.1,broken clouds
1266,Rivera,UY,-30.9053,-55.5508,53.56,92,0,4.18,clear sky
1267,Xingcheng,CN,40.6167,120.7167,70.16,79,98,8.01,overcast clouds
1268,Mikhaylovka,RU,50.06,43.2379,50.9,86,99,16.17,overcast clouds
1269,Alto Araguaia,BR,-17.3147,-53.2153,70.47,66,51,6.06,broken clouds
1270,Ventspils,LV,57.3894,21.5606,44.53,100,78,0.0,broken clouds
1271,Labytnangi,RU,66.6572,66.4183,40.26,60,13,10.18,few clouds
1272,Dubbo,AU,-32.25,148.6167,71.73,33,40,8.05,scattered clouds
1273,Port-Gentil,GA,-0.7193,8.7815,78.76,83,40,9.22,scattered clouds
1274,Denia,ES,38.8408,0.1057,74.37,88,100,1.99,overcast clouds
1275,Sibolga,ID,1.7427,98.7792,77.85,88,100,3.06,overcast clouds
1276,Olinda,BR,-8.0089,-34.8553,76.73,73,75,16.11,broken clouds
1277,Coburg,DE,50.2667,10.9667,62.38,95,100,3.53,overcast clouds
1278,Barra Do Garcas,BR,-15.89,-52.2567,72.25,71,7,3.47,clear sky
1279,Kapitanivka,UA,48.9172,31.7167,53.19,61,0,10.56,clear sky
1280,Diego De Almagro,CL,-26.3667,-70.05,61.29,38,0,0.81,clear sky
1281,Isiro,CD,2.7739,27.616,78.73,64,10,1.95,clear sky
1282,Beckley,US,37.7782,-81.1882,50.49,96,1,0.0,clear sky
1283,Iracoubo,GF,5.4802,-53.2011,78.49,84,18,9.64,few clouds
1284,Vani,GE,42.0832,42.5216,62.29,67,0,5.75,clear sky
1285,Lubao,PH,14.9167,120.55,89.67,65,23,4.54,few clouds
1286,San Ignacio,BZ,17.1561,-89.0714,73.54,94,0,0.0,clear sky
1287,Yarada,IN,17.65,83.2667,80.92,89,90,6.91,moderate rain
1288,Port Keats,AU,-14.25,129.55,85.24,60,84,12.44,broken clouds
1289,Bara,NG,10.3744,10.7288,74.98,84,22,9.82,few clouds
1290,Olga,RU,43.7444,135.2892,63.21,77,100,6.02,overcast clouds
1291,La Asuncion,VE,11.0333,-63.8628,82.13,83,6,5.75,clear sky
1292,Monchegorsk,RU,67.9397,32.8739,46.06,81,100,5.97,overcast clouds
1293,Campo Maior,BR,-4.8278,-42.1686,73.08,86,46,2.28,scattered clouds
1294,Shirokiy,RU,49.758,129.523,66.02,72,46,7.4,scattered clouds
1295,Nishihara,JP,26.1842,127.7558,87.46,70,40,12.66,scattered clouds
1296,Gizo,SB,-8.103,156.8419,82.62,73,99,3.22,moderate rain
1297,Balakliya,UA,49.4627,36.8595,50.83,67,39,13.18,scattered clouds
1298,Ukiah,US,39.1502,-123.2078,57.09,82,1,0.0,clear sky
1299,Chokwe,MZ,-24.5333,32.9833,82.58,39,0,7.0,clear sky
1300,Nadym,RU,65.5333,72.5167,41.13,55,0,1.68,clear sky
1301,Pergamino,AR,-33.89,-60.5736,56.25,93,2,10.18,clear sky
1302,Port Victoria,KE,0.0939,33.9756,73.83,60,2,3.98,light rain
1303,San Jeronimito,MX,17.55,-101.3333,76.5,89,95,4.29,overcast clouds
1304,Vanimo,PG,-2.6741,141.3028,82.89,72,100,4.81,overcast clouds
1305,Ngerengere,TZ,-6.75,38.1167,84.31,47,14,4.7,few clouds
1306,Terney,RU,45.0503,136.6092,63.86,79,100,9.17,overcast clouds
1307,Tommot,RU,58.9564,126.2925,41.74,92,100,10.36,light rain
1308,Tanete,ID,-3.9443,119.7848,88.59,51,28,11.27,scattered clouds
1309,Chingirlau,KZ,51.095,54.0814,50.49,84,100,13.73,moderate rain
1310,Macusani,PE,-14.0833,-70.4333,38.5,81,100,1.79,overcast clouds
1311,Mangla,PK,31.8931,72.3817,99.97,29,0,1.48,clear sky
1312,Bodden Town,KY,19.2833,-81.25,83.93,84,6,10.22,clear sky
1313,Mokhsogollokh,RU,61.4681,128.9203,46.83,52,100,12.21,overcast clouds
1314,Badulla,LK,6.9895,81.0557,81.25,57,100,6.04,overcast clouds
1315,Redmond,US,47.674,-122.1215,63.39,91,100,3.0,light rain
1316,Kasongo-Lunda,CD,-6.4667,16.8167,75.88,77,100,2.17,overcast clouds
1317,Maroua,CM,10.591,14.3159,81.01,68,60,8.25,broken clouds
1318,Ouallam,NE,14.3188,2.0866,84.88,52,4,10.89,clear sky
1319,El Tigre,VE,8.8875,-64.2454,77.54,72,99,5.5,overcast clouds
1320,Cozumel,MX,20.5083,-86.9458,77.11,94,75,4.61,broken clouds
1321,Ndele,CF,8.4109,20.6473,76.66,83,15,2.73,few clouds
1322,Sangar,RU,63.9242,127.4739,45.66,68,4,1.3,clear sky
1323,Jangipur,IN,24.4667,88.0667,93.61,53,100,4.36,overcast clouds
1324,Ullapool,GB,57.8987,-5.1604,50.76,93,100,1.01,heavy intensity rain
1325,Odenton,US,39.084,-76.7002,62.65,81,1,3.44,clear sky
1326,Bud,US,39.447,-86.1758,64.38,71,73,10.33,broken clouds
1327,San Policarpo,PH,12.1791,125.5072,83.55,79,100,5.17,overcast clouds
1328,Hlotse,LS,-28.8718,28.045,71.4,27,0,10.71,clear sky
1329,Adre,TD,13.4667,22.2,78.94,59,12,9.86,few clouds
1330,Wangaratta,AU,-36.3667,146.3333,64.6,45,90,5.75,overcast clouds
1331,Southbridge,US,42.0751,-72.0334,55.51,90,5,4.27,clear sky
1332,Rosarito,MX,32.3333,-117.0333,67.48,79,30,7.2,scattered clouds
1333,Rivers,CA,50.0308,-100.2403,45.55,63,69,8.37,broken clouds
1334,Nola,IT,40.922,14.5329,73.92,92,100,0.94,overcast clouds
1335,Tocopilla,CL,-22.092,-70.1979,60.3,76,21,3.67,few clouds
1336,Mutuipe,BR,-13.2286,-39.5047,68.72,96,100,1.99,overcast clouds
1337,Juba,SS,4.8517,31.5825,80.98,67,8,2.37,clear sky
1338,Rach Gia,VN,10.0167,105.0833,85.95,69,100,8.97,overcast clouds
1339,Lagunas,PE,-5.2269,-75.6753,75.36,73,77,1.48,broken clouds
1340,Algiers,DZ,36.7525,3.042,69.62,88,75,3.44,broken clouds
1341,San Jeronimo,PE,-11.9472,-75.2829,49.24,73,33,3.18,scattered clouds
1342,Yagodnoye,RU,62.55,149.6667,33.1,81,100,1.83,overcast clouds
1343,Aykhal,RU,66.0,111.5,31.19,90,100,18.41,overcast clouds
1344,Hede,CN,33.7681,120.2517,79.0,76,100,8.01,overcast clouds
1345,Beatrice,US,40.2681,-96.747,73.49,35,1,10.36,clear sky
1346,Davila,PH,18.4726,120.5763,91.38,77,23,15.52,few clouds
1347,Chernyshevskiy,RU,63.0128,112.4714,39.36,61,100,16.55,overcast clouds
1348,Sao Felix Do Xingu,BR,-6.6447,-51.995,71.73,87,100,1.57,overcast clouds
1349,Waw,SS,7.7029,27.9953,80.1,71,16,2.1,few clouds
1350,Zyryanka,RU,65.75,150.85,33.33,96,100,12.86,light snow
1351,Mirabad,AF,30.4362,61.8383,83.71,28,0,25.26,clear sky
1352,Blairmore,CA,49.6,-114.4353,59.52,44,0,15.7,clear sky
1353,Tuxpan,MX,19.55,-103.4,65.46,98,100,2.13,overcast clouds
1354,Aguas De Lindoia,BR,-22.4764,-46.6328,66.6,80,42,4.61,scattered clouds
1355,Botou,CN,38.0667,116.5667,75.45,68,100,6.17,overcast clouds
1356,Butterworth,MY,5.3991,100.3638,87.85,67,20,8.99,few clouds
1357,Robertsport,LR,6.7533,-11.3686,74.37,94,100,6.87,moderate rain
1358,Novyy Urengoy,RU,66.0833,76.6333,41.02,58,15,3.53,few clouds
1359,Elat,IL,29.5581,34.9482,78.64,69,40,11.5,scattered clouds
1360,Champua,IN,22.0833,85.6667,85.1,66,96,9.57,overcast clouds
1361,Binika,IN,21.0333,83.8,86.5,70,99,13.73,light rain
1362,Savannakhet,LA,16.566,104.751,89.62,51,40,4.61,scattered clouds
1363,Coruripe,BR,-10.1256,-36.1756,73.87,87,39,12.15,scattered clouds
1364,Parana,AR,-31.732,-60.5238,64.56,76,0,8.28,clear sky
1365,Bantou,CN,26.2151,117.4893,95.14,35,0,4.09,clear sky
1366,Zarcero,CR,10.1856,-84.3908,61.39,98,98,2.91,overcast clouds
1367,Zhanaozen,KZ,43.3,52.8,68.52,52,21,22.46,few clouds
1368,Ormara,PK,25.2088,64.6357,83.97,70,41,10.31,scattered clouds
1369,Mount Pleasant,US,32.7941,-79.8626,69.98,89,90,0.0,overcast clouds
1370,Iquique,CL,-20.2208,-70.1431,59.04,76,55,3.36,broken clouds
1371,Arlit,NE,18.7369,7.3853,85.57,13,0,11.23,clear sky
1372,Punalur,IN,9.0,76.9333,83.88,99,100,6.44,light rain
1373,Vieques,PR,18.425,-65.8329,79.9,80,8,6.46,clear sky
1374,Bagaha,IN,27.1,84.0833,93.34,54,3,5.91,clear sky
1375,Malakal,SS,9.5334,31.6605,80.78,74,12,2.1,few clouds
1376,Bataipora,BR,-22.2953,-53.2711,71.51,58,5,5.03,clear sky
1377,Hongjiang,CN,27.11,109.9956,94.06,43,93,1.28,overcast clouds
1378,Araguacu,BR,-12.9306,-49.8264,76.8,56,18,5.3,few clouds
1379,Najran,SA,17.4924,44.1277,84.85,11,13,16.62,few clouds
1380,Lerwick,GB,60.1545,-1.1494,55.4,95,100,25.81,overcast clouds
1381,Barranca,PE,-10.75,-77.7667,60.82,87,99,4.92,overcast clouds
1382,Guane,CU,22.2025,-84.0875,75.4,90,19,5.32,few clouds
1383,Kosa,RU,59.9445,54.9977,41.92,60,100,11.9,overcast clouds
1384,Kabompo,ZM,-13.5927,24.2008,83.97,22,87,9.06,overcast clouds
1385,Agadez,NE,19.75,10.25,77.92,17,0,11.18,clear sky
1386,Velka Bites,CZ,49.2884,16.2274,61.66,88,75,4.61,broken clouds
1387,Panadtaban,PH,6.9008,124.6428,89.91,60,95,4.52,overcast clouds
1388,Yumen,CN,40.2833,97.2,76.21,10,0,21.77,clear sky
1389,Lingao,CN,19.9103,109.6859,85.26,72,34,11.12,moderate rain
1390,Ende,ID,-8.8432,121.6623,82.18,74,98,5.17,overcast clouds
1391,Jardim,BR,-21.4803,-56.1381,73.92,51,0,3.76,clear sky
1392,Gumdag,TM,39.2061,54.5906,71.91,35,0,8.41,clear sky
1393,Osa,RU,57.2829,55.4567,42.8,65,100,18.57,overcast clouds
1394,Palestine,PS,31.9216,35.2033,72.82,84,0,3.2,clear sky
1395,Norfolk,US,42.1668,-71.2495,57.97,86,1,5.75,clear sky
1396,Llanes,ES,43.4198,-4.7549,66.88,81,95,17.81,overcast clouds
1397,Quanzhou,CN,24.9139,118.5858,91.35,41,0,8.12,clear sky
1398,Nioro,GM,13.35,-15.75,74.7,88,100,2.51,overcast clouds
1399,Raudeberg,NO,61.9875,5.1352,65.98,77,99,13.53,overcast clouds
1400,Tori Fatehpur,IN,25.45,79.1333,88.63,65,100,9.8,overcast clouds
1401,El Fuerte,MX,26.4189,-108.6194,82.87,64,0,2.73,clear sky
1402,Iberia,US,29.9502,-91.7507,73.47,88,90,0.0,overcast clouds
1403,Delray Beach,US,26.4615,-80.0728,81.99,78,1,1.01,clear sky
1404,Sungaipenuh,ID,-2.0833,101.3833,72.5,87,100,0.96,overcast clouds
1405,Wilmington Island,US,32.0036,-80.9737,69.98,91,1,0.0,clear sky
1406,Khon Kaen,TH,16.5,102.0833,81.46,75,100,1.97,overcast clouds
1407,Kashan,IR,33.9831,51.4364,75.15,26,0,4.81,clear sky
1408,Loandjili,CG,-4.7561,11.8578,75.31,94,90,2.3,overcast clouds
1409,Vanavara,RU,60.34,102.2797,34.45,93,100,11.18,light rain
1410,Zavitinsk,RU,50.1167,129.45,64.33,76,40,7.2,scattered clouds
1411,Moron,AR,-34.6534,-58.6198,60.96,92,58,4.0,broken clouds
1412,Nyimba,ZM,-14.5566,30.8149,86.88,25,12,6.4,few clouds
1413,Varna,BG,43.2167,27.9167,71.24,94,0,1.14,clear sky
1414,Ailigandi,PA,9.2333,-78.0167,78.8,90,94,4.68,overcast clouds
1415,Vangaindrano,MG,-23.35,47.6,74.3,71,71,9.31,light rain
1416,Wukari,NG,7.85,9.7833,76.17,85,60,6.13,broken clouds
1417,Agua Verde,MX,22.9,-106.05,78.89,85,47,6.38,scattered clouds
1418,Kars,TR,40.602,43.095,49.05,61,0,0.0,clear sky
1419,Pano Polemidia,CY,34.7,33.0,81.52,32,0,4.61,clear sky
1420,Gallup,US,35.5281,-108.7426,56.16,80,90,8.05,overcast clouds
1421,Annau,TM,37.8876,58.516,67.5,56,90,9.22,overcast clouds
1422,Bardiyah,LY,31.7561,25.0865,75.29,62,0,7.54,clear sky
1423,Dillon,US,34.4166,-79.3712,62.89,58,5,3.27,clear sky
1424,Hauterive,FR,46.0901,3.4459,56.16,88,100,3.85,overcast clouds
1425,Merauke,ID,-8.4667,140.3333,80.28,84,71,16.71,broken clouds
1426,Sete,FR,43.4018,3.6966,59.04,64,100,1.16,overcast clouds
1427,Ust-Koksa,RU,50.2696,85.6108,45.34,21,86,1.23,overcast clouds
1428,Xinyu,CN,27.8043,114.9334,96.15,42,80,7.0,broken clouds
1429,Baghdad,IQ,33.3406,44.4009,82.31,30,0,16.11,clear sky
1430,Angoche,MZ,-16.2325,39.9086,82.08,61,91,9.93,overcast clouds
1431,Sambava,MG,-14.2667,50.1667,75.0,78,83,15.35,light rain
1432,Kargat,RU,55.1956,80.2811,43.34,66,100,10.98,overcast clouds
1433,Ayan,RU,56.45,138.1667,48.96,63,100,4.72,overcast clouds
1434,Vega De Alatorre,MX,20.0333,-96.6333,76.55,84,100,4.03,overcast clouds
1435,Callaguip,PH,18.0714,120.4867,91.42,58,20,11.5,few clouds
1436,Genhe,CN,50.7833,121.5167,50.88,53,18,13.29,few clouds
1437,Baruun-Urt,MN,46.6806,113.2792,64.53,18,0,18.45,clear sky
1438,Priargunsk,RU,50.3691,119.1012,54.28,43,6,16.2,clear sky
1439,Saint-Leu,RE,-21.15,55.2833,76.68,74,43,4.83,scattered clouds
1440,Beira,MZ,-19.8436,34.8389,73.49,94,75,2.3,mist
1441,Darhan,MN,49.4867,105.9228,52.65,42,1,5.19,clear sky
1442,Benjamin Hill,MX,30.1667,-111.1,74.17,53,0,4.92,clear sky
1443,San Luis,AR,-33.295,-66.3356,51.78,58,0,13.06,clear sky
1444,Bodrum,TR,37.0383,27.4292,74.68,45,4,6.13,clear sky
1445,Banikoara,BJ,11.2985,2.4386,75.2,85,24,4.99,few clouds
1446,Hastings,GB,50.8552,0.5729,64.15,96,100,23.58,moderate rain
1447,Bundaberg,AU,-24.85,152.35,70.21,71,75,7.0,broken clouds
1448,Kapuskasing,CA,49.4169,-82.4331,37.49,100,1,3.44,mist
1449,Bonthe,SL,7.5264,-12.505,75.07,91,100,2.86,overcast clouds
1450,Pec,XK,42.6591,20.2883,53.89,37,29,1.77,scattered clouds
1451,Sarlat-La-Caneda,FR,44.889,1.2166,58.53,80,99,2.98,overcast clouds
1452,Tabriz,IR,38.08,46.2919,63.86,20,0,4.61,clear sky
1453,Along,IN,28.1667,94.7667,94.93,42,32,2.06,scattered clouds
1454,Bulgan,MN,48.8125,103.5347,52.66,32,100,7.9,overcast clouds
1455,Gossaigaon,IN,26.4481,89.989,93.22,54,3,6.85,clear sky
1456,Abnub,EG,27.2696,31.1511,73.62,49,7,9.93,clear sky
1457,Pathein,MM,16.7833,94.7333,76.23,94,100,4.92,overcast clouds
1458,Dangriga,BZ,16.9692,-88.2321,79.99,73,100,2.33,overcast clouds
1459,Teseney,ER,15.11,36.6575,83.26,53,49,1.1,scattered clouds
1460,Manta,EC,-0.95,-80.7333,71.38,88,90,10.36,overcast clouds
1461,Liaocheng,CN,36.4439,115.9647,72.68,81,100,6.29,light rain
1462,Kambam,ID,5.2505,96.8629,85.08,68,100,12.8,light rain
1463,Katobu,ID,-4.9408,122.5276,87.37,52,96,5.26,overcast clouds
1464,Tala,EG,30.6803,30.9429,79.23,50,0,7.63,clear sky
1465,Nikki,BJ,9.9401,3.2108,73.94,88,99,5.64,overcast clouds
1466,San Pedro De Macoris,DO,18.4616,-69.2972,77.13,91,57,6.76,broken clouds
1467,Price,US,39.5994,-110.8107,61.12,41,1,10.36,clear sky
1468,Dabat,ET,12.9842,37.765,62.62,54,80,0.56,broken clouds
1469,Cradock,ZA,-32.1642,25.6192,80.76,14,2,12.97,clear sky
1470,Morris,US,40.8334,-74.5329,61.79,87,75,0.0,broken clouds
1471,Boke,GN,10.9409,-14.2967,74.14,96,98,2.66,overcast clouds
1472,Stornoway,GB,58.2093,-6.3865,52.93,93,20,8.05,few clouds
1473,Kano,NG,12.0001,8.5167,73.29,94,0,3.44,clear sky
1474,Santa Isabel,BR,-23.3156,-46.2214,72.66,91,6,2.19,clear sky
1475,Tandur,IN,17.2333,77.5833,75.88,90,100,6.58,light rain
1476,Iwaki,JP,37.05,140.8833,73.24,63,9,4.0,clear sky
1477,Kovur,IN,14.4833,79.9833,94.57,43,100,18.86,light rain
1478,Vidim,RU,56.4088,103.1106,38.53,70,100,7.2,light rain
1479,Baykalsk,RU,51.5058,104.1469,39.47,88,99,3.36,overcast clouds
1480,Pitimbu,BR,-7.4706,-34.8086,75.79,83,47,16.64,scattered clouds
1481,Shache,CN,38.4167,77.2406,82.18,12,0,3.87,clear sky
1482,Ligayan,PH,4.6533,119.4706,84.49,70,80,9.44,broken clouds
1483,Lewiston,US,44.1003,-70.2148,56.23,97,1,3.44,clear sky
1484,Romny,UA,50.751,33.4747,47.23,78,100,10.87,overcast clouds
1485,Fort-Shevchenko,KZ,44.5086,50.263,64.08,74,73,20.29,broken clouds
1486,Kassala,SD,15.451,36.4,85.08,49,17,6.31,few clouds
1487,Valparaiso,CL,-33.0393,-71.6273,55.47,78,37,4.61,scattered clouds
1488,Atambua,ID,-9.1061,124.8925,83.57,53,92,2.28,overcast clouds
1489,La Union,PE,-5.4,-80.75,64.38,78,100,7.27,overcast clouds
1490,Pangody,RU,65.85,74.4859,41.16,54,0,1.86,clear sky
1491,Laranjeiras Do Sul,BR,-25.4078,-52.4161,61.72,69,0,3.22,light rain
1492,Lowestoft,GB,52.4752,1.7516,64.65,91,100,22.15,overcast clouds
1493,Mount Darwin,ZW,-16.7725,31.5838,78.28,37,9,11.03,clear sky
1494,Aiken,US,33.5835,-81.5998,66.34,95,1,0.0,clear sky
1495,Ayacucho,PE,-13.1583,-74.2239,54.34,73,41,2.33,scattered clouds
1496,Torit,SS,4.4133,32.5678,80.26,72,12,1.86,light rain
1497,Uray,RU,60.1247,64.7758,43.75,53,7,12.19,clear sky
1498,Ilhabela,BR,-23.7781,-45.3581,67.19,84,34,0.98,scattered clouds
1499,Rubizhne,UA,49.0123,38.3797,52.72,68,97,13.09,overcast clouds
1500,Cheremukhovo,RU,60.3484,59.9851,39.87,63,85,8.81,overcast clouds
1501,Maniwaki,CA,46.3834,-75.966,50.54,93,100,1.14,overcast clouds
1502,Mahon,ES,39.8885,4.2658,66.76,88,0,3.44,clear sky
1503,Simpang,ID,-1.2667,104.0833,82.63,81,100,4.85,moderate rain
1504,Nyagan,RU,62.1406,65.3936,42.84,56,7,7.81,clear sky
1505,Kasangulu,CD,-4.5911,15.1708,76.14,71,98,4.79,overcast clouds
1506,Abu Samrah,SY,35.3029,37.1841,81.25,21,4,5.32,clear sky
1507,Xuddur,SO,4.1213,43.8894,84.99,42,11,19.73,few clouds
1508,Le Port,RE,-20.9373,55.2919,77.61,76,46,8.1,scattered clouds
1509,Mubi,NG,10.2676,13.2644,77.22,77,21,4.34,few clouds
1510,Bartlesville,US,36.7473,-95.9808,75.76,54,1,4.61,clear sky
1511,Stromness,GB,58.965,-3.296,50.25,93,100,11.72,overcast clouds
1512,Springfield,US,37.2153,-93.2982,72.23,69,1,5.01,clear sky
1513,Slave Lake,CA,55.2834,-114.769,48.18,93,90,3.44,overcast clouds
1514,Golyshmanovo,RU,56.3979,68.3728,44.69,48,85,20.27,overcast clouds
1515,Tokur,RU,53.1333,132.9,49.98,83,100,4.23,light rain
1516,Kindersley,CA,51.4668,-109.1682,56.98,50,1,6.91,clear sky
1517,Punto Fijo,VE,11.6956,-70.1996,82.74,82,5,21.05,clear sky
1518,Puerto Madero,MX,14.7208,-92.4215,79.0,100,40,0.0,scattered clouds
1519,Snezhnogorsk,RU,69.1933,33.2531,44.38,80,100,13.18,overcast clouds
1520,Tarakan,ID,3.3,117.6333,85.5,70,40,3.44,scattered clouds
1521,Koslan,RU,63.4564,48.8989,40.33,94,100,5.95,overcast clouds
1522,Pachino,IT,36.7186,15.0907,74.61,67,10,12.41,clear sky
1523,Kharan,PK,28.5833,65.4167,95.36,13,1,4.05,clear sky
1524,Aksu,CN,41.1231,80.2644,79.61,16,0,4.94,clear sky
1525,Grootfontein,NA,-19.5667,18.1167,72.97,21,0,3.44,clear sky
1526,Neryungri,RU,56.6709,124.6491,52.18,74,20,10.8,light rain
1527,Ambilobe,MG,-13.2,49.05,92.44,33,30,9.26,scattered clouds
1528,San Andres,CO,12.5847,-81.7006,82.42,89,40,14.97,scattered clouds
1529,Monywa,MM,22.1167,95.1333,87.06,66,100,3.58,overcast clouds
1530,Amos,CA,48.5669,-78.1162,51.78,98,89,5.55,light rain
1531,Mortka,RU,59.3322,66.0214,43.54,51,86,12.01,overcast clouds
1532,Itum-Kale,RU,42.7356,45.5758,62.11,54,1,4.36,clear sky
1533,Sembakung,ID,3.8167,117.25,85.93,65,31,1.43,scattered clouds
1534,Panna,IN,24.7167,80.2,90.91,60,40,12.08,scattered clouds
1535,Mocuba,MZ,-16.8392,36.9856,86.09,39,63,5.35,broken clouds
1536,Cabanglasan,PH,8.1214,125.3275,81.21,82,96,1.99,overcast clouds
1537,Ust-Karsk,RU,52.7011,118.8077,51.06,50,100,12.01,overcast clouds
1538,Kwinana,AU,-32.25,115.7667,69.31,70,6,15.93,clear sky
1539,Salina,US,38.8403,-97.6114,77.13,31,1,17.27,clear sky
1540,Maltahohe,NA,-24.8333,16.9833,76.37,16,5,9.53,clear sky
1541,Shenkursk,RU,62.1091,42.896,46.94,90,100,5.97,overcast clouds
1542,Dubna,RU,56.7333,37.1667,46.71,91,100,9.42,overcast clouds
1543,Kaspiyskiy,RU,45.3929,47.3707,64.06,45,8,21.61,clear sky
1544,Ottawa,CA,45.4112,-75.6981,53.98,86,75,1.01,broken clouds
1545,Camana,PE,-16.6228,-72.7111,60.08,81,58,4.54,broken clouds
1546,La Paz,BO,-16.5,-68.15,40.98,100,40,6.91,fog
1547,Ouango,CF,4.3133,22.5552,75.72,87,100,1.23,overcast clouds
1548,Chenzhou,CN,25.8,113.0333,92.98,47,92,2.73,overcast clouds
1549,Yelanskiy,RU,56.8419,62.5014,43.32,49,78,18.7,broken clouds
1550,Tendukheda,IN,23.4,79.55,88.95,66,100,11.14,overcast clouds
1551,Marica,BR,-22.9194,-42.8186,73.85,91,62,4.9,broken clouds
1552,Tingi,TZ,-11.3,35.0333,76.08,39,82,7.99,broken clouds
1553,Khorixas,NA,-20.3667,14.9667,71.89,28,2,4.83,clear sky
1554,Yatou,CN,37.15,122.3833,71.64,88,98,7.7,light rain
1555,Kovdor,RU,67.5662,30.4758,45.39,82,78,4.47,broken clouds
1556,Sikonge,TZ,-5.6333,32.7667,81.05,29,19,8.99,few clouds
1557,Letlhakane,BW,-21.4167,25.5833,79.54,15,0,12.64,clear sky
1558,Bay Roberts,CA,47.5999,-53.2648,58.05,93,100,1.99,overcast clouds
1559,Polignano A Mare,IT,40.9959,17.2159,73.69,55,20,1.03,few clouds
1560,Lufilufi,WS,-13.8745,-171.5986,80.38,74,21,7.87,few clouds
1561,Xucheng,CN,20.35,110.1288,83.1,70,100,11.77,light rain
1562,Brufut,GM,13.3814,-16.7518,77.09,94,40,0.0,scattered clouds
1563,Frontera,MX,26.9333,-101.45,79.95,60,97,3.56,overcast clouds
1564,Sembabule,UG,-0.0772,31.4567,75.61,59,70,2.86,light rain
1565,Tynda,RU,55.1667,124.7167,45.59,70,100,11.3,overcast clouds
1566,Peterhead,GB,57.5058,-1.7981,56.1,95,100,21.05,overcast clouds
1567,Newport,GB,51.5877,-2.9984,54.86,87,100,17.96,overcast clouds
1568,Kibakwe,TZ,-6.7167,36.3667,80.17,33,75,3.83,broken clouds
1569,Polunochnoye,RU,60.8697,60.4153,39.87,61,96,7.72,overcast clouds
1570,Wuwei,CN,37.9281,102.6414,76.19,27,100,13.4,overcast clouds
1571,Virginia Beach,US,36.8529,-75.978,64.42,80,1,4.61,clear sky
1572,Hurricane,US,37.1753,-113.2899,76.03,46,22,3.22,few clouds
1573,Rapar,IN,23.5667,70.6333,89.47,59,98,10.49,overcast clouds
1574,Foggia,IT,41.45,15.5333,65.98,94,20,3.44,few clouds
1575,Motupe,PE,-6.1519,-79.7142,64.31,84,45,1.45,scattered clouds
1576,Muyezerskiy,RU,63.9333,31.65,46.09,79,31,2.98,scattered clouds
1577,Sitio Novo Do Tocantins,BR,-5.5183,-47.4611,76.93,88,0,0.0,clear sky
1578,Parabel,RU,58.6978,81.4825,44.35,71,77,8.84,broken clouds
1579,Ayni,TJ,39.3941,68.5377,75.83,14,0,3.76,clear sky
1580,Kautokeino,NO,69.0125,23.0412,48.29,81,65,8.05,broken clouds
1581,Talara,PE,-4.5772,-81.2719,64.53,87,98,11.52,overcast clouds
1582,North Bend,US,43.4065,-124.2243,64.85,97,90,14.97,overcast clouds
1583,Wamba,NG,8.9333,8.6,74.66,87,50,2.26,scattered clouds
1584,Melita,CA,49.2681,-100.9967,55.96,56,91,6.64,overcast clouds
1585,Kralendijk,BQ,12.15,-68.2667,82.38,83,0,11.5,clear sky
1586,Pombia,IT,45.653,8.6336,62.62,97,40,2.64,mist
1587,Mitsamiouli,KM,-11.3847,43.2844,86.29,48,20,9.22,few clouds
1588,Cartagena Del Chaira,CO,1.3349,-74.8429,70.03,89,6,1.59,clear sky
1589,Celestun,MX,20.8667,-90.4,77.97,84,7,9.53,clear sky
